CUSTOMER ID,LINK TO LMS,LAST APPROVED AMOUNT,Max of dpd,Max of emi_paid,CIBIL SCORE,ACTIVE LOANS,OFFER TAKEN,CARD ASSIGNED,CARD REGISTERED,Last nbfc,BANK,NACH REGISTRATION STATUS,PAYBACK POINT,VENDOR CODE,Max of service_issue,Max of system_resolvedticket,OPEN TICKET,RESOLVED TICKET,REOPEN TICKET,OVERDUE TICKET,CLOSED TICKET
222964,https://lms.stasheasy.com/lead/customerInfo/222964/526799,4000,7,25,694,4,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,2
223228,https://lms.stasheasy.com/lead/customerInfo/223228/611669,20752,3,12,757,1,1,N,N,Stashfin DMI EMI Escrow Account,HDFC Bank,ACCEPTED,0,,0,0,0,0,0,0,0
224107,https://lms.stasheasy.com/lead/customerInfo/224107/689554,38859,1,13,686,1,1,N,N,Akara Capital Advisors Pvt Ltd,SBIN,ACCEPTED,0,,0,0,0,0,0,0,0
224114,https://lms.stasheasy.com/lead/customerInfo/224114/565472,15000,3,8,689,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"UBI-Union Bank of India,Union Bank of India",ACCEPTED,0,DCB,0,0,0,0,0,0,3
225567,https://lms.stasheasy.com/lead/customerInfo/225567/603297,22581,3,12,716,1,1,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC BANK,HDFC Bank Ltd",ACCEPTED,0,DCB,0,0,0,1,0,0,18
225894,https://lms.stasheasy.com/lead/customerInfo/225894/709038,107527,6,12,661,1,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,KKB-Kotak mahindra bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,4
226315,https://lms.stasheasy.com/lead/customerInfo/226315/599607,27368,8,12,684,1,1,Y,Y,,,,0,"DCB,M2P FEDERAL",0,1,0,1,0,0,8
226603,https://lms.stasheasy.com/lead/customerInfo/226603/705277,31102,1,10,679,1,1,Y,N,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","HDF-HDFC Bank,HDFC Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,0
227270,https://lms.stasheasy.com/lead/customerInfo/227270/391077,10000,1,6,715,0,1,N,N,"Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account","AXIS BANK,Axis Bank Ltd",ACCEPTED,0,,0,0,0,0,0,0,0
228172,https://lms.stasheasy.com/lead/customerInfo/228172/814329,170564,0,7,737,1,1,Y,N,"Akara Capital Advisors Private Limited,EQX ANALYTICS PRIVATE LIMITED","ICI-ICICI Bank,ICI-ICICI BANK LTD",REJECTED,0,DCB,0,0,0,0,0,1,1
228318,https://lms.stasheasy.com/lead/customerInfo/228318/341409,103670,0,8,713,0,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,REJECTED,0,DCB,0,0,0,0,0,1,4
228587,https://lms.stasheasy.com/lead/customerInfo/228587/321196,46652,0,12,636,1,0,Y,Y,"1,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",REJECTED,0,DCB,0,0,0,0,0,0,1
228619,https://lms.stasheasy.com/lead/customerInfo/228619/507846,1500,1,24,622,0,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,2
229401,https://lms.stasheasy.com/lead/customerInfo/229401/368167,40000,0,7,737,0,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",REJECTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
230668,https://lms.stasheasy.com/lead/customerInfo/230668/692517,37108,6,12,725,1,1,N,N,Akara Capital Advisors Private Limited,"SBI-State Bank of India, India",ACCEPTED,0,,0,0,0,0,0,0,3
230829,https://lms.stasheasy.com/lead/customerInfo/230829/566110,82523,0,15,734,0,1,Y,Y,Akara Capital Advisors Private Limited,HDFC Bank Ltd,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,8
231532,https://lms.stasheasy.com/lead/customerInfo/231532/709271,29495,0,14,680,1,2,Y,Y,AKARA CAPITAL ADVISORS P LTD,IND-INDUSIND BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,5
231915,https://lms.stasheasy.com/lead/customerInfo/231915/395732,294995,7,15,656,0,1,N,N,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account","HDF-HDFC Bank,HDFC Bank",ACCEPTED,0,,0,0,0,0,0,0,1
232071,https://lms.stasheasy.com/lead/customerInfo/232071/592853,24879,1,6,696,0,2,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,1
232545,https://lms.stasheasy.com/lead/customerInfo/232545/695151,17473,9,12,724,1,1,N,N,Stashfin DMI EMI Escrow Account,HDFC Bank,ACCEPTED,0,,0,0,0,0,0,0,5
232609,https://lms.stasheasy.com/lead/customerInfo/232609/341406,31620,0,9,682,1,0,Y,Y,Akara Capital Advisors Private Limited,"YES-Yes Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,0
232626,https://lms.stasheasy.com/lead/customerInfo/232626/275117,65000,0,8,631,1,0,Y,Y,Akara Capital Advisors Private Limited,"ICICI Bank, India",CANCELLED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,1
232702,https://lms.stasheasy.com/lead/customerInfo/232702/400739,1500,9,11,713,1,0,Y,Y,Akara Capital Advisors Private Limited,"YES-Yes Bank, India",REJECTED,0,DCB,0,0,0,0,0,0,4
232737,https://lms.stasheasy.com/lead/customerInfo/232737/709749,107527,9,12,715,1,1,Y,Y,Stashfin DMI EMI Escrow Account,ANDHRA BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,3
233467,https://lms.stasheasy.com/lead/customerInfo/233467/300398,34000,0,6,615,0,0,Y,Y,Akara Capital Advisors Private Limited,CBI-CENTRAL BANK OF INDIA,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,5
233669,https://lms.stasheasy.com/lead/customerInfo/233669/345956,40000,1,14,671,0,0,Y,Y,Akara Capital Advisors Private Limited,"ICI-ICICI Bank,ICI-ICICI Bank, India",REJECTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
234379,https://lms.stasheasy.com/lead/customerInfo/234379/342147,3500,6,17,682,1,0,Y,Y,,,,0,DCB,0,2,0,0,0,0,3
234411,https://lms.stasheasy.com/lead/customerInfo/234411/692349,52500,0,49,691,2,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,1
234493,https://lms.stasheasy.com/lead/customerInfo/234493/399361,9000,0,21,642,3,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,REJECTED,0,DCB,0,0,0,0,0,0,1
234600,https://lms.stasheasy.com/lead/customerInfo/234600/341434,16588,2,12,647,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,2
235505,https://lms.stasheasy.com/lead/customerInfo/235505/611479,20337,1,11,685,1,1,Y,N,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
235702,https://lms.stasheasy.com/lead/customerInfo/235702/710001,15916,9,12,709,1,1,Y,Y,Stashfin DMI EMI Escrow Account,YES BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
236700,https://lms.stasheasy.com/lead/customerInfo/236700/709307,16634,1,9,715,0,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,7
237669,https://lms.stasheasy.com/lead/customerInfo/237669/611322,75269,9,12,540,1,1,N,N,Stashfin DMI EMI Escrow Account,HDFC Bank,ACCEPTED,0,,0,0,0,0,0,0,3
238639,https://lms.stasheasy.com/lead/customerInfo/238639/617410,82796,7,12,696,1,1,Y,Y,Stashfin DMI EMI Escrow Account,HSBC,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,11
238703,https://lms.stasheasy.com/lead/customerInfo/238703/709472,32290,3,12,632,1,1,Y,Y,Akara Capital Advisors Private Limited,UBI-UNION BANK OF INDIA,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
239144,https://lms.stasheasy.com/lead/customerInfo/239144/345005,65312,2,8,791,1,0,Y,Y,Akara Capital Advisors Private Limited,AXIS BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,1
240296,https://lms.stasheasy.com/lead/customerInfo/240296/623631,10000,1,46,650,6,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,5
240338,https://lms.stasheasy.com/lead/customerInfo/240338/600300,500,4,25,732,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
240853,https://lms.stasheasy.com/lead/customerInfo/240853/556454,18074,0,21,667,0,1,Y,Y,Akara Capital Advisors Private Limited,SBI-State Bank of India,REJECTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,20
241496,https://lms.stasheasy.com/lead/customerInfo/241496/698223,45430,9,12,755,1,1,N,N,Stashfin DMI EMI Escrow Account,Canara Bank,ACCEPTED,0,,0,0,0,0,0,0,1
241790,https://lms.stasheasy.com/lead/customerInfo/241790/568327,30447,2,27,632,0,1,Y,Y,"1,Akara Capital Advisors Private Limited","HDF-HDFC Bank,HDFC Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,3
242320,https://lms.stasheasy.com/lead/customerInfo/242320/556773,17789,3,9,-1,0,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,REJECTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,10
242771,https://lms.stasheasy.com/lead/customerInfo/242771/345002,49934,3,8,671,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,1,0,0,1
242902,https://lms.stasheasy.com/lead/customerInfo/242902/557701,26858,7,11,682,1,1,Y,Y,"DMISTASH,Stashfin DMI EMI Escrow Account","HDFC BANK,HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,1
242930,https://lms.stasheasy.com/lead/customerInfo/242930/341461,355588,0,36,708,0,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,6
242993,https://lms.stasheasy.com/lead/customerInfo/242993/689487,50323,9,11,611,1,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,1
244803,https://lms.stasheasy.com/lead/customerInfo/244803/291952,50000,3,6,738,1,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,1
244840,https://lms.stasheasy.com/lead/customerInfo/244840/345017,49899,1,17,751,1,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,3
244856,https://lms.stasheasy.com/lead/customerInfo/244856/361750,500,9,15,718,1,0,Y,Y,,,,0,DCB,0,0,0,0,0,0,2
244864,https://lms.stasheasy.com/lead/customerInfo/244864/347240,25000,1,13,684,2,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
245028,https://lms.stasheasy.com/lead/customerInfo/245028/345024,186606,4,8,774,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
245835,https://lms.stasheasy.com/lead/customerInfo/245835/693561,46828,0,12,703,1,1,N,N,Akara Capital Advisors Private Limited,UTI-Axis Bank,ACCEPTED,0,,0,0,0,0,0,0,0
245865,https://lms.stasheasy.com/lead/customerInfo/245865/674295,10500,1,16,725,3,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited,EQX ANALYTICS PRIVATE LIMITED","ICI-ICICI Bank,ICIC,ICICI Bank",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,0
246517,https://lms.stasheasy.com/lead/customerInfo/246517/569892,12417,1,6,621,0,2,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,8
247393,https://lms.stasheasy.com/lead/customerInfo/247393/812730,84082,9,8,660,1,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,2
248238,https://lms.stasheasy.com/lead/customerInfo/248238/410639,769,4,36,717,0,0,Y,Y,,,,0,DCB,0,0,0,0,0,0,0
248306,https://lms.stasheasy.com/lead/customerInfo/248306/610829,29770,9,13,723,1,1,Y,N,Stashfin DMI EMI Escrow Account,CITIBANK,ACCEPTED,0,DCB,0,0,0,0,0,0,1
248430,https://lms.stasheasy.com/lead/customerInfo/248430/351763,104318,3,7,689,1,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,8
248798,https://lms.stasheasy.com/lead/customerInfo/248798/695710,31452,3,10,682,1,2,Y,Y,"DMISTASH,Stashfin DMI EMI Escrow Account",Oriental Bank of Commerce,REJECTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,6
249573,https://lms.stasheasy.com/lead/customerInfo/249573/611604,18817,2,11,694,1,1,N,N,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,,0,0,0,0,0,0,1
249790,https://lms.stasheasy.com/lead/customerInfo/249790/704013,24795,3,12,669,1,1,Y,N,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,4
251318,https://lms.stasheasy.com/lead/customerInfo/251318/464140,200000,3,6,672,1,0,Y,Y,Akara Capital Advisors Private Limited,UTI-Axis Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,0,3
252416,https://lms.stasheasy.com/lead/customerInfo/252416/568264,21553,0,11,709,1,1,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank,HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,1,0,0,0,0,7
252526,https://lms.stasheasy.com/lead/customerInfo/252526/599451,34211,2,9,682,0,1,Y,Y,Akara Capital Advisors Private Limited,"BKI-Bank of India, India",ACCEPTED,0,DCB,0,0,0,3,0,0,15
252944,https://lms.stasheasy.com/lead/customerInfo/252944/709861,34946,8,11,672,1,1,Y,Y,Stashfin DMI EMI Escrow Account,ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
253542,https://lms.stasheasy.com/lead/customerInfo/253542/689652,41935,7,10,752,1,1,Y,N,"DMISTASH,Stashfin DMI EMI Escrow Account","THE SARASWAT CO-OP. BANK LTD,THE SARASWAT COOP BANK LTD",ACCEPTED,0,DCB,0,0,0,0,0,0,6
254831,https://lms.stasheasy.com/lead/customerInfo/254831/709770,23484,8,11,652,1,1,Y,Y,Stashfin DMI EMI Escrow Account,CITY UNION BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,0,4
255258,https://lms.stasheasy.com/lead/customerInfo/255258/814305,36269,3,8,690,1,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,1
255804,https://lms.stasheasy.com/lead/customerInfo/255804/556480,53072,0,6,637,0,1,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",1,0,0,0,0,0,4
256940,https://lms.stasheasy.com/lead/customerInfo/256940/572205,9000,3,6,676,0,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","AND-Andhra Bank,Andhra Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,0
257888,https://lms.stasheasy.com/lead/customerInfo/257888/397567,9500,1,25,714,0,0,Y,Y,Akara Capital Advisors Private Limited,YES-Yes Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,20
258327,https://lms.stasheasy.com/lead/customerInfo/258327/554432,10000,0,27,710,3,0,Y,Y,"Akara Capital Advisors Private Limited,EQX ANALYTICS PRIVATE LIMITED",SBI-State Bank of India,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,1
258517,https://lms.stasheasy.com/lead/customerInfo/258517/709699,27258,1,11,686,1,1,Y,Y,Akara Capital Advisors Private Limited,YES-Yes Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,1
258727,https://lms.stasheasy.com/lead/customerInfo/258727/490089,6000,1,36,670,0,0,Y,Y,Akara Capital Advisors Private Limited,UTI-Axis Bank,ACCEPTED,0,DCB,0,1,0,0,0,0,4
258805,https://lms.stasheasy.com/lead/customerInfo/258805/795638,12843,4,11,739,1,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,7
260197,https://lms.stasheasy.com/lead/customerInfo/260197/559521,102632,1,11,739,1,1,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,0
260214,https://lms.stasheasy.com/lead/customerInfo/260214/709648,13978,7,7,679,0,1,Y,Y,Stashfin DMI EMI Escrow Account,CENTRAL BANK OF INDIA,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,1,0,0,0,0,4
260777,https://lms.stasheasy.com/lead/customerInfo/260777/501140,11000,7,18,631,2,0,Y,Y,"1,AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,2
261534,https://lms.stasheasy.com/lead/customerInfo/261534/709519,41935,8,11,712,1,1,Y,Y,Stashfin DMI EMI Escrow Account,AXIS BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,1
263237,https://lms.stasheasy.com/lead/customerInfo/263237/709330,104839,8,11,694,1,1,Y,Y,Stashfin DMI EMI Escrow Account,AXIS BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,16
264964,https://lms.stasheasy.com/lead/customerInfo/264964/372203,124404,6,12,712,0,0,Y,Y,"1,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",REJECTED,0,"DCB,M2P FEDERAL",0,1,0,0,0,0,3
265035,https://lms.stasheasy.com/lead/customerInfo/265035/525298,60000,1,7,714,1,0,Y,Y,Akara Capital Advisors Private Limited,YES-Yes Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,5
265109,https://lms.stasheasy.com/lead/customerInfo/265109/365502,10000,4,6,734,0,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account","CIT-Citibank,CITI BANK",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,1
266013,https://lms.stasheasy.com/lead/customerInfo/266013/706028,22436,2,11,674,1,1,N,N,Akara Capital Advisors Private Limited,GBC-THE GREATER BOMBAY CO-OP. BANK LTD,ACCEPTED,0,,0,0,0,0,0,1,0
267576,https://lms.stasheasy.com/lead/customerInfo/267576/486543,5000,0,52,709,0,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited",ICI-ICICI Bank,REJECTED,0,DCB,0,0,0,0,0,0,5
268051,https://lms.stasheasy.com/lead/customerInfo/268051/571896,105263,0,11,739,1,1,N,N,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,,0,0,0,0,0,0,2
269238,https://lms.stasheasy.com/lead/customerInfo/269238/709522,29849,2,10,698,1,2,Y,Y,"DMISTASH,Stashfin DMI EMI Escrow Account",AXIS BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,1
269440,https://lms.stasheasy.com/lead/customerInfo/269440/812731,361694,9,8,712,1,0,N,N,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,,0,0,0,0,0,0,0
269638,https://lms.stasheasy.com/lead/customerInfo/269638/709588,36344,1,11,733,1,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,1,0,0,5
270492,https://lms.stasheasy.com/lead/customerInfo/270492/391711,45500,2,7,733,1,0,Y,Y,Akara Capital Advisors Private Limited,KOTAK MAHINDRA BANK,CANCELLED,0,DCB,0,0,0,0,0,0,0
272027,https://lms.stasheasy.com/lead/customerInfo/272027/812732,280908,3,10,594,1,1,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"SBI-State Bank of India,STATE BANK OF INDIA",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,1,14
272277,https://lms.stasheasy.com/lead/customerInfo/272277/357590,8000,3,12,694,0,0,Y,Y,Akara Capital Advisors Private Limited,UTI-Axis Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,1
272673,https://lms.stasheasy.com/lead/customerInfo/272673/711630,19360,9,11,628,1,1,Y,Y,Akara Capital Advisors Private Limited,SBI-State Bank of India,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,1,0,1,0,2,9
276414,https://lms.stasheasy.com/lead/customerInfo/276414/702741,22366,8,11,714,1,1,Y,N,Stashfin DMI EMI Escrow Account,Oriental Bank of Commerce,ACCEPTED,0,DCB,0,0,0,0,0,0,1
276516,https://lms.stasheasy.com/lead/customerInfo/276516/707170,23894,8,11,746,1,1,Y,N,Stashfin DMI EMI Escrow Account,AXIS BANK,ACCEPTED,0,DCB,0,0,0,1,0,0,0
276550,https://lms.stasheasy.com/lead/customerInfo/276550/816744,58638,7,7,725,1,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank, India,ICICI Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,0
276741,https://lms.stasheasy.com/lead/customerInfo/276741/709126,34247,2,30,615,0,1,Y,Y,"1,Akara Capital Advisors Private Limited","ICI-Kotak Mahindra Bank,Kotak Mahindra Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,0,2
281469,https://lms.stasheasy.com/lead/customerInfo/281469/410643,47170,7,7,658,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
283938,https://lms.stasheasy.com/lead/customerInfo/283938/373685,32000,9,10,694,2,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,ACCEPTED,0,DCB,0,0,0,2,0,0,3
285247,https://lms.stasheasy.com/lead/customerInfo/285247/812472,36818,9,10,676,1,1,N,N,EQX ANALYTICS PRIVATE LIMITED,HDFC Bank,ACCEPTED,0,,0,0,0,0,0,0,4
285363,https://lms.stasheasy.com/lead/customerInfo/285363/679633,25000,6,8,1,2,1,Y,Y,EQX ANALYTICS PRIVATE LIMITED,SCB-Standard Chartered Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,1,14
286705,https://lms.stasheasy.com/lead/customerInfo/286705/627446,8680,3,8,682,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,KKB-Kotak mahindra bank,ACCEPTED,0,DCB,0,0,0,0,0,1,9
286931,https://lms.stasheasy.com/lead/customerInfo/286931/812675,175863,8,10,601,1,1,N,N,EQX ANALYTICS PRIVATE LIMITED,"KKB-KOTAK MAHINDRA BANK,Kotak Mahindra Bank",REJECTED,0,,0,0,0,0,0,0,2
288271,https://lms.stasheasy.com/lead/customerInfo/288271/383985,9000,2,18,716,3,0,Y,Y,Akara Capital Advisors Private Limited,SBI-State Bank of India,ACCEPTED,0,DCB,0,1,0,0,0,0,6
288326,https://lms.stasheasy.com/lead/customerInfo/288326/614409,5000,0,24,719,0,0,Y,Y,,,,0,DCB,0,0,0,0,0,0,5
289504,https://lms.stasheasy.com/lead/customerInfo/289504/465157,103670,9,6,675,1,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","KAR-KARNATAKA BANK,Karnataka Bank",REJECTED,0,DCB,0,0,0,0,0,0,2
290495,https://lms.stasheasy.com/lead/customerInfo/290495/424843,20000,0,15,-1,2,0,Y,Y,,,,0,DCB,0,0,0,0,0,0,2
290728,https://lms.stasheasy.com/lead/customerInfo/290728/431403,49762,0,8,762,1,0,Y,Y,Akara Capital Advisors Private Limited,IDF-IDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,6
290737,https://lms.stasheasy.com/lead/customerInfo/290737/459906,25000,4,9,670,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,REJECTED,0,DCB,0,0,0,0,0,0,4
290867,https://lms.stasheasy.com/lead/customerInfo/290867/420580,55464,1,7,694,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
291035,https://lms.stasheasy.com/lead/customerInfo/291035/496932,1000,0,20,-1,1,0,Y,Y,,,,0,DCB,0,0,0,0,0,0,0
292095,https://lms.stasheasy.com/lead/customerInfo/292095/611490,24344,1,11,637,1,1,N,N,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,,0,0,0,0,0,0,1
292144,https://lms.stasheasy.com/lead/customerInfo/292144/710168,14391,3,10,684,1,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,DCB,0,0,0,2,0,0,2
292322,https://lms.stasheasy.com/lead/customerInfo/292322/471976,51000,0,6,715,1,0,Y,Y,Akara Capital Advisors Private Limited,UTI-Axis Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
292782,https://lms.stasheasy.com/lead/customerInfo/292782/720999,1000,1,22,676,3,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,1
293148,https://lms.stasheasy.com/lead/customerInfo/293148/710038,14957,3,10,710,1,1,Y,Y,Akara Capital Advisors Private Limited,YES-Yes Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,5
293382,https://lms.stasheasy.com/lead/customerInfo/293382/536539,8500,3,21,761,3,0,Y,Y,"Akara Capital Advisors Private Limited,EQX ANALYTICS PRIVATE LIMITED",KKB-Kotak mahindra bank,ACCEPTED,0,DCB,0,0,0,0,0,0,19
293632,https://lms.stasheasy.com/lead/customerInfo/293632/436709,71532,0,19,732,0,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,9
